# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 440  of event 'context-switches'
# Event count (approx.): 852
#
# Overhead  Command   Shared Object      Symbol           
# ........  ........  .................  .................
#
     0.02%  handin_1  [kernel.kallsyms]  [k] __vma_adjust
     0.02%  handin_1  [kernel.kallsyms]  [k] amd_pmu_addr_offset
     0.02%  handin_1  [kernel.kallsyms]  [k] ktime_get
     0.02%  handin_1  [kernel.kallsyms]  [k] update_load_avg
     0.02%  handin_1  [kernel.kallsyms]  [k] prepare_exit_to_usermode
     0.02%  handin_1  [kernel.kallsyms]  [k] __page_set_anon_rmap
     0.02%  handin_1  [kernel.kallsyms]  [k] mpol_misplaced
     0.02%  handin_1  [kernel.kallsyms]  [k] migrate_page_copy
     0.02%  handin_1  [kernel.kallsyms]  [k] cpumask_any_but
     0.02%  handin_1  [kernel.kallsyms]  [k] __schedule
     0.02%  handin_1  [kernel.kallsyms]  [k] page_counter_uncharge
     0.02%  handin_1  [kernel.kallsyms]  [k] flush_tlb_func_common.constprop.10
     0.02%  handin_1  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.02%  handin_1  [kernel.kallsyms]  [k] remove_migration_ptes
     0.02%  handin_1  [kernel.kallsyms]  [k] pmd_pfn
     0.02%  handin_1  [kernel.kallsyms]  [k] native_apic_mem_write
     0.02%  handin_1  [kernel.kallsyms]  [k] policy_nodemask
     0.02%  handin_1  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.02%  handin_1  [kernel.kallsyms]  [k] mem_cgroup_try_charge
     0.02%  handin_1  [kernel.kallsyms]  [k] llist_reverse_order
     0.02%  handin_1  [kernel.kallsyms]  [k] sys_mmap_pgoff
     0.02%  handin_1  [kernel.kallsyms]  [k] anon_vma_interval_tree_insert
     0.01%  handin_1  [kernel.kallsyms]  [k] policy_node
     0.01%  handin_1  libc-2.27.so       [.] arena_thread_freeres
     0.01%  handin_1  [kernel.kallsyms]  [k] native_read_msr
     0.01%  handin_1  [kernel.kallsyms]  [k] find_busiest_group
     0.01%  handin_1  [kernel.kallsyms]  [k] run_timer_softirq
     0.01%  handin_1  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.01%  handin_1  [kernel.kallsyms]  [k] __put_page
     0.01%  handin_1  [kernel.kallsyms]  [k] __note_gp_changes
     0.01%  handin_1  [kernel.kallsyms]  [k] update_cfs_group
     0.01%  handin_1  [kernel.kallsyms]  [k] select_task_rq_fair
     0.01%  handin_1  [kernel.kallsyms]  [k] update_process_times
     0.01%  handin_1  [kernel.kallsyms]  [k] perf_event_mmap
     0.01%  handin_1  [kernel.kallsyms]  [k] cpuacct_account_field
     0.01%  handin_1  [kernel.kallsyms]  [k] perf_swevent_start
     0.01%  handin_1  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.01%  handin_1  [kernel.kallsyms]  [k] may_expand_vm
     0.01%  handin_1  [kernel.kallsyms]  [k] move_to_new_page
     0.01%  handin_1  [kernel.kallsyms]  [k] ctx_sched_out
     0.01%  handin_1  [kernel.kallsyms]  [k] down_write_killable
     0.01%  handin_1  [kernel.kallsyms]  [k] __anon_vma_interval_tree_subtree_search
     0.01%  handin_1  [kernel.kallsyms]  [k] anon_vma_interval_tree_iter_next
     0.01%  handin_1  [kernel.kallsyms]  [k] unmapped_area_topdown
     0.01%  handin_1  [kernel.kallsyms]  [k] apparmor_mmap_file
     0.01%  handin_1  [kernel.kallsyms]  [k] rwsem_spin_on_owner
     0.01%  handin_1  [kernel.kallsyms]  [k] sys_mmap
     0.01%  handin_1  [kernel.kallsyms]  [k] mutex_unlock
     0.01%  handin_1  [kernel.kallsyms]  [k] handle_edge_irq
     0.01%  handin_1  [kernel.kallsyms]  [k] amd_pmu_disable_all
     0.01%  handin_1  [kernel.kallsyms]  [k] error_exit
     0.01%  handin_1  [kernel.kallsyms]  [k] sched_clock_tick
     0.01%  handin_1  [kernel.kallsyms]  [k] _raw_spin_unlock_irqrestore
     0.01%  handin_1  [kernel.kallsyms]  [k] pick_next_task_idle
     0.01%  handin_1  [kernel.kallsyms]  [k] idle_cpu
     0.01%  handin_1  [kernel.kallsyms]  [k] lru_cache_add
     0.01%  handin_1  [kernel.kallsyms]  [k] set_task_cpu
     0.01%  handin_1  [kernel.kallsyms]  [k] finish_task_switch
     0.01%  handin_1  [kernel.kallsyms]  [k] rcu_check_callbacks
     0.01%  handin_1  [kernel.kallsyms]  [k] irq_enter
     0.01%  handin_1  [kernel.kallsyms]  [k] perf_misc_flags
     0.01%  handin_1  [kernel.kallsyms]  [k] rcu_irq_enter
     0.01%  handin_1  [kernel.kallsyms]  [k] perf_iterate_sb
     0.01%  handin_1  [kernel.kallsyms]  [k] rwsem_down_read_failed
     0.01%  handin_1  [kernel.kallsyms]  [k] update_cfs_rq_h_load
     0.01%  handin_1  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.01%  handin_1  [kernel.kallsyms]  [k] perf_event_mmap_output
     0.01%  handin_1  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  handin_1  [kernel.kallsyms]  [k] update_curr
     0.01%  handin_1  [kernel.kallsyms]  [k] do_syscall_64
     0.01%  handin_1  [kernel.kallsyms]  [k] event_sched_in.isra.104.part.105
     0.01%  handin_1  [kernel.kallsyms]  [k] deactivate_task
     0.01%  handin_1  [kernel.kallsyms]  [k] mem_cgroup_commit_charge
     0.01%  handin_1  [kernel.kallsyms]  [k] strlen
     0.01%  handin_1  [kernel.kallsyms]  [k] irq_work_run_list
     0.01%  handin_1  [kernel.kallsyms]  [k] lock_page_memcg
     0.01%  handin_1  [kernel.kallsyms]  [k] __update_load_avg_se.isra.38
     0.00%  handin_1  [kernel.kallsyms]  [k] x86_pmu_enable_all
     0.00%  handin_1  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  handin_1  [kernel.kallsyms]  [k] perf_swevent_add


# Samples: 6K of event 'cache-references'
# Event count (approx.): 34895463
#
# Overhead  Command   Shared Object        Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ........  ...................  ........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
    12.38%  handin_1  handin_1             [.] std::__detail::_Map_base<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >*, std::pair<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >* const, std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*>, std::allocator<std::pair<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >* const, std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >, std::__detail::_Select1st, std::equal_to<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >*>, std::hash<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[]
    12.05%  handin_1  handin_1             [.] ParallelBuffer::buf_worker
    10.21%  handin_1  libc-2.27.so         [.] __memmove_ssse3
     8.22%  handin_1  [kernel.kallsyms]    [k] copy_page
     6.78%  handin_1  [kernel.kallsyms]    [k] clear_page_rep
     3.13%  handin_1  [kernel.kallsyms]    [k] page_fault
     2.58%  handin_1  [kernel.kallsyms]    [k] get_page_from_freelist
     2.24%  handin_1  [kernel.kallsyms]    [k] perf_iterate_ctx
     1.63%  handin_1  [kernel.kallsyms]    [k] __handle_mm_fault
     1.14%  handin_1  [kernel.kallsyms]    [k] __do_page_fault
     1.09%  handin_1  [kernel.kallsyms]    [k] handle_mm_fault
     1.08%  handin_1  [kernel.kallsyms]    [k] free_pcppages_bulk
     1.02%  handin_1  [kernel.kallsyms]    [k] task_numa_fault
     0.89%  handin_1  [kernel.kallsyms]    [k] do_numa_page
     0.88%  handin_1  [kernel.kallsyms]    [k] up_read
     0.88%  handin_1  [kernel.kallsyms]    [k] _raw_spin_lock
     0.87%  handin_1  [kernel.kallsyms]    [k] release_pages
     0.77%  handin_1  [kernel.kallsyms]    [k] down_read_trylock
     0.74%  handin_1  [kernel.kallsyms]    [k] unmap_page_range
     0.74%  handin_1  [kernel.kallsyms]    [k] free_unref_page_prepare.part.64
     0.69%  handin_1  [kernel.kallsyms]    [k] __alloc_pages_nodemask
     0.68%  handin_1  [kernel.kallsyms]    [k] smp_call_function_single
     0.65%  handin_1  libc-2.27.so         [.] __libc_malloc
     0.64%  handin_1  libc-2.27.so         [.] cfree@GLIBC_2.2.5
     0.64%  handin_1  [kernel.kallsyms]    [k] get_mem_cgroup_from_mm
     0.63%  handin_1  [kernel.kallsyms]    [k] numamigrate_isolate_page
     0.61%  handin_1  [kernel.kallsyms]    [k] ctx_sched_in
     0.60%  handin_1  [kernel.kallsyms]    [k] error_entry
     0.59%  handin_1  [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.55%  handin_1  [kernel.kallsyms]    [k] free_pages_and_swap_cache
     0.55%  handin_1  [kernel.kallsyms]    [k] vmacache_find
     0.54%  handin_1  [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.50%  handin_1  libc-2.27.so         [.] _int_malloc
     0.49%  handin_1  [kernel.kallsyms]    [k] isolate_lru_page
     0.47%  handin_1  [kernel.kallsyms]    [k] uncharge_page
     0.45%  handin_1  [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.44%  handin_1  [kernel.kallsyms]    [k] try_to_unmap_one
     0.43%  handin_1  [kernel.kallsyms]    [k] migrate_pages
     0.42%  handin_1  [kernel.kallsyms]    [k] free_unref_page_list
     0.41%  handin_1  [kernel.kallsyms]    [k] llist_add_batch
     0.40%  handin_1  [kernel.kallsyms]    [k] free_unref_page_commit
     0.40%  handin_1  [kernel.kallsyms]    [k] __mod_node_page_state
     0.37%  handin_1  [kernel.kallsyms]    [k] perf_event_task_tick
     0.37%  handin_1  [kernel.kallsyms]    [k] change_protection_range
     0.36%  handin_1  [kernel.kallsyms]    [k] page_vma_mapped_walk
     0.36%  handin_1  [kernel.kallsyms]    [k] migrate_page_states
     0.35%  handin_1  [kernel.kallsyms]    [k] rmap_walk_anon
     0.34%  handin_1  [kernel.kallsyms]    [k] page_remove_rmap
     0.34%  handin_1  [kernel.kallsyms]    [k] call_function_single_interrupt
     0.33%  handin_1  [kernel.kallsyms]    [k] flush_tlb_mm_range
     0.32%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_uncharge_list
     0.32%  handin_1  [kernel.kallsyms]    [k] flush_tlb_func_common.constprop.10
     0.31%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_charge_statistics
     0.30%  handin_1  [kernel.kallsyms]    [k] putback_lru_page
     0.30%  handin_1  [kernel.kallsyms]    [k] __lru_cache_add
     0.27%  handin_1  [kernel.kallsyms]    [k] sync_regs
     0.26%  handin_1  [kernel.kallsyms]    [k] native_flush_tlb_others
     0.25%  handin_1  [kernel.kallsyms]    [k] uncharge_batch
     0.24%  handin_1  [kernel.kallsyms]    [k] __mod_zone_page_state
     0.24%  handin_1  [kernel.kallsyms]    [k] __ptep_modify_prot_start
     0.23%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_migrate
     0.23%  handin_1  [kernel.kallsyms]    [k] should_numa_migrate_memory
     0.23%  handin_1  [kernel.kallsyms]    [k] free_pcp_prepare
     0.23%  handin_1  [kernel.kallsyms]    [k] numamigrate_update_ratelimit
     0.23%  handin_1  [kernel.kallsyms]    [k] ptep_clear_flush
     0.22%  handin_1  [kernel.kallsyms]    [k] remove_migration_pte
     0.22%  handin_1  handin_1             [.] std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >::_M_realloc_insert<std::pair<unsigned long, unsigned long> const* const&>
     0.21%  handin_1  [kernel.kallsyms]    [k] set_page_dirty
     0.21%  handin_1  [kernel.kallsyms]    [k] page_get_anon_vma
     0.19%  handin_1  [kernel.kallsyms]    [k] page_counter_charge
     0.19%  handin_1  [kernel.kallsyms]    [k] do_anonymous_page
     0.18%  handin_1  [kernel.kallsyms]    [k] smp_call_function_single_interrupt
     0.18%  handin_1  [kernel.kallsyms]    [k] lru_cache_add_active_or_unevictable
     0.18%  handin_1  [kernel.kallsyms]    [k] migrate_page_move_mapping
     0.18%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_from_task
     0.18%  handin_1  [kernel.kallsyms]    [k] rcu_irq_enter
     0.17%  handin_1  [kernel.kallsyms]    [k] down_read
     0.17%  handin_1  [kernel.kallsyms]    [k] alloc_pages_vma
     0.17%  handin_1  [kernel.kallsyms]    [k] cpumask_any_but
     0.17%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_try_charge
     0.16%  handin_1  [kernel.kallsyms]    [k] smp_call_function_many
     0.16%  handin_1  [kernel.kallsyms]    [k] page_add_new_anon_rmap
     0.16%  handin_1  [kernel.kallsyms]    [k] unmapped_area_topdown
     0.15%  handin_1  [kernel.kallsyms]    [k] try_to_wake_up
     0.15%  handin_1  [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.15%  handin_1  [kernel.kallsyms]    [k] move_to_new_page
     0.14%  handin_1  [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.14%  handin_1  [kernel.kallsyms]    [k] mpol_misplaced
     0.13%  handin_1  [kernel.kallsyms]    [k] _cond_resched
     0.13%  handin_1  [kernel.kallsyms]    [k] free_unref_page
     0.13%  handin_1  [kernel.kallsyms]    [k] unlock_page
     0.13%  handin_1  [kernel.kallsyms]    [k] pagevec_lru_move_fn
     0.12%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_update_lru_size
     0.12%  handin_1  [kernel.kallsyms]    [k] page_counter_cancel
     0.12%  handin_1  [kernel.kallsyms]    [k] rcu_all_qs
     0.12%  handin_1  [kernel.kallsyms]    [k] get_task_policy.part.32
     0.12%  handin_1  [kernel.kallsyms]    [k] page_lock_anon_vma_read
     0.12%  handin_1  [kernel.kallsyms]    [k] put_page
     0.11%  handin_1  [kernel.kallsyms]    [k] mod_node_page_state
     0.11%  handin_1  [kernel.kallsyms]    [k] irq_work_run_list
     0.11%  handin_1  [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.11%  handin_1  [kernel.kallsyms]    [k] native_apic_mem_write
     0.11%  handin_1  [kernel.kallsyms]    [k] select_task_rq_fair
     0.11%  handin_1  [kernel.kallsyms]    [k] __dec_node_state
     0.11%  handin_1  [kernel.kallsyms]    [k] page_anon_vma
     0.10%  handin_1  [kernel.kallsyms]    [k] migrate_page_copy
     0.10%  handin_1  [kernel.kallsyms]    [k] perf_event_mmap
     0.10%  handin_1  [kernel.kallsyms]    [k] do_page_add_anon_rmap
     0.10%  handin_1  [kernel.kallsyms]    [k] irq_exit
     0.10%  handin_1  [kernel.kallsyms]    [k] do_page_fault
     0.10%  handin_1  [kernel.kallsyms]    [k] rcu_check_callbacks
     0.09%  handin_1  [kernel.kallsyms]    [k] error_exit
     0.09%  handin_1  [kernel.kallsyms]    [k] anon_vma_interval_tree_iter_first
     0.09%  handin_1  [kernel.kallsyms]    [k] __page_set_anon_rmap
     0.09%  handin_1  [kernel.kallsyms]    [k] generic_smp_call_function_single_interrupt
     0.09%  handin_1  [kernel.kallsyms]    [k] update_load_avg
     0.08%  handin_1  [kernel.kallsyms]    [k] __anon_vma_interval_tree_subtree_search
     0.08%  handin_1  [kernel.kallsyms]    [k] __vma_adjust
     0.08%  handin_1  [kernel.kallsyms]    [k] rcu_irq_exit
     0.08%  handin_1  [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.08%  handin_1  [kernel.kallsyms]    [k] up_write
     0.08%  handin_1  [kernel.kallsyms]    [k] generic_exec_single
     0.08%  handin_1  [kernel.kallsyms]    [k] PageHuge
     0.08%  handin_1  [kernel.kallsyms]    [k] migrate_page
     0.08%  handin_1  libstdc++.so.6.0.25  [.] operator new
     0.08%  handin_1  [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.08%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_page_lruvec
     0.07%  handin_1  libc-2.27.so         [.] sysmalloc
     0.07%  handin_1  [kernel.kallsyms]    [k] idle_cpu
     0.07%  handin_1  [kernel.kallsyms]    [k] __dec_node_page_state
     0.07%  handin_1  [kernel.kallsyms]    [k] get_vma_policy.part.36
     0.07%  handin_1  [kernel.kallsyms]    [k] migrate_misplaced_page
     0.07%  handin_1  [kernel.kallsyms]    [k] page_counter_try_charge
     0.07%  handin_1  [kernel.kallsyms]    [k] alloc_misplaced_dst_page
     0.07%  handin_1  [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.07%  handin_1  [kernel.kallsyms]    [k] __zone_watermark_ok
     0.07%  handin_1  [kernel.kallsyms]    [k] perf_iterate_sb
     0.06%  handin_1  libpthread-2.27.so   [.] __pthread_mutex_lock
     0.06%  handin_1  [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.06%  handin_1  [kernel.kallsyms]    [k] lru_add_drain_cpu
     0.06%  handin_1  [kernel.kallsyms]    [k] __get_vma_policy
     0.06%  handin_1  [kernel.kallsyms]    [k] memset
     0.05%  handin_1  [kernel.kallsyms]    [k] cpuacct_account_field
     0.05%  handin_1  [kernel.kallsyms]    [k] vma_merge
     0.05%  handin_1  [kernel.kallsyms]    [k] update_curr
     0.05%  handin_1  [kernel.kallsyms]    [k] do_syscall_64
     0.05%  handin_1  [kernel.kallsyms]    [k] page_evictable
     0.05%  handin_1  [kernel.kallsyms]    [k] memcg_check_events
     0.05%  handin_1  [kernel.kallsyms]    [k] page_mapping
     0.05%  handin_1  [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.05%  handin_1  [kernel.kallsyms]    [k] __schedule
     0.05%  handin_1  [kernel.kallsyms]    [k] update_blocked_averages
     0.04%  handin_1  [kernel.kallsyms]    [k] find_next_bit
     0.04%  handin_1  [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.04%  handin_1  [kernel.kallsyms]    [k] perf_log_itrace_start
     0.04%  handin_1  [kernel.kallsyms]    [k] read_tsc
     0.04%  handin_1  [kernel.kallsyms]    [k] finish_task_switch
     0.04%  handin_1  [kernel.kallsyms]    [k] perf_event_mmap_output
     0.04%  handin_1  [kernel.kallsyms]    [k] __indirect_thunk_start
     0.04%  handin_1  [kernel.kallsyms]    [k] tlb_gather_mmu
     0.04%  handin_1  [kernel.kallsyms]    [k] rwsem_down_read_failed
     0.04%  handin_1  [kernel.kallsyms]    [k] page_counter_uncharge
     0.04%  handin_1  [kernel.kallsyms]    [k] do_mprotect_pkey
     0.04%  handin_1  [kernel.kallsyms]    [k] trigger_load_balance
     0.04%  handin_1  [kernel.kallsyms]    [k] __update_load_avg_se.isra.38
     0.04%  handin_1  [kernel.kallsyms]    [k] rb_next
     0.04%  handin_1  [kernel.kallsyms]    [k] account_system_index_time
     0.03%  handin_1  [kernel.kallsyms]    [k] __put_page
     0.03%  handin_1  [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.03%  handin_1  [kernel.kallsyms]    [k] tick_sched_timer
     0.03%  handin_1  [kernel.kallsyms]    [k] task_tick_fair
     0.03%  handin_1  [kernel.kallsyms]    [k] policy_nodemask
     0.03%  handin_1  [kernel.kallsyms]    [k] cpumask_next_and
     0.03%  handin_1  [kernel.kallsyms]    [k] khugepaged_enter_vma_merge
     0.03%  handin_1  [kernel.kallsyms]    [k] mmap_region
     0.03%  handin_1  [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.03%  handin_1  [kernel.kallsyms]    [k] remove_migration_ptes
     0.03%  handin_1  [kernel.kallsyms]    [k] pmd_devmap_trans_unstable
     0.03%  handin_1  [kernel.kallsyms]    [k] __perf_event_task_sched_out
     0.03%  handin_1  [kernel.kallsyms]    [k] account_user_time
     0.03%  handin_1  [kernel.kallsyms]    [k] pick_next_task_fair
     0.03%  handin_1  [kernel.kallsyms]    [k] nohz_balance_exit_idle.part.99
     0.03%  handin_1  [kernel.kallsyms]    [k] __default_send_IPI_dest_field
     0.03%  handin_1  [kernel.kallsyms]    [k] _find_next_bit
     0.03%  handin_1  [kernel.kallsyms]    [k] __task_pid_nr_ns
     0.03%  handin_1  [kernel.kallsyms]    [k] zone_watermark_ok
     0.03%  handin_1  [kernel.kallsyms]    [k] page_mapped
     0.03%  handin_1  [kernel.kallsyms]    [k] sys_mmap_pgoff
     0.03%  handin_1  [kernel.kallsyms]    [k] __perf_event_header__init_id
     0.03%  handin_1  [kernel.kallsyms]    [k] run_timer_softirq
     0.03%  handin_1  [kernel.kallsyms]    [k] __inc_numa_state
     0.03%  handin_1  [kernel.kallsyms]    [k] pmd_page_vaddr
     0.03%  handin_1  [kernel.kallsyms]    [k] __rwsem_mark_wake
     0.02%  handin_1  [kernel.kallsyms]    [k] cpu_needs_another_gp
     0.02%  handin_1  [kernel.kallsyms]    [k] find_vma
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_swevent_add
     0.02%  handin_1  [kernel.kallsyms]    [k] down_write_killable
     0.02%  handin_1  [kernel.kallsyms]    [k] entry_SYSCALL_64
     0.02%  handin_1  [kernel.kallsyms]    [k] deactivate_task
     0.02%  handin_1  [kernel.kallsyms]    [k] retint_user
     0.02%  handin_1  [kernel.kallsyms]    [k] native_set_pte_at
     0.02%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_uncharge
     0.02%  handin_1  [kernel.kallsyms]    [k] switch_to_thread_stack
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_swevent_stop
     0.02%  handin_1  [kernel.kallsyms]    [k] clockevents_program_event
     0.02%  handin_1  [kernel.kallsyms]    [k] irq_enter
     0.02%  handin_1  [kernel.kallsyms]    [k] tlb_flush_mmu_free
     0.02%  handin_1  [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.02%  handin_1  [kernel.kallsyms]    [k] scheduler_tick
     0.02%  handin_1  [kernel.kallsyms]    [k] _vm_normal_page
     0.02%  handin_1  [kernel.kallsyms]    [k] mprotect_fixup
     0.02%  handin_1  [kernel.kallsyms]    [k] x86_pmu_hw_config
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_ctx_unlock
     0.02%  handin_1  [kernel.kallsyms]    [k] mark_page_accessed
     0.02%  handin_1  [kernel.kallsyms]    [k] lapic_next_event
     0.02%  handin_1  [kernel.kallsyms]    [k] strlen
     0.02%  handin_1  [kernel.kallsyms]    [k] __free_pages
     0.02%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_commit_charge
     0.02%  handin_1  [kernel.kallsyms]    [k] update_wall_time
     0.02%  handin_1  [kernel.kallsyms]    [k] ___slab_alloc
     0.02%  handin_1  [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.02%  handin_1  [kernel.kallsyms]    [k] check_preempt_curr
     0.02%  handin_1  [kernel.kallsyms]    [k] refill_stock
     0.02%  handin_1  [kernel.kallsyms]    [k] apparmor_mmap_file
     0.02%  handin_1  [kernel.kallsyms]    [k] put_files_struct
     0.02%  handin_1  [kernel.kallsyms]    [k] task_numa_find_cpu
     0.02%  handin_1  [kernel.kallsyms]    [k] rebalance_domains
     0.02%  handin_1  [kernel.kallsyms]    [k] common_interrupt
     0.02%  handin_1  [kernel.kallsyms]    [k] ktime_get
     0.02%  handin_1  libc-2.27.so         [.] arena_thread_freeres
     0.02%  handin_1  [kernel.kallsyms]    [k] security_vm_enough_memory_mm
     0.02%  handin_1  [kernel.kallsyms]    [k] anon_vma_interval_tree_iter_next
     0.02%  handin_1  [kernel.kallsyms]    [k] arch_get_unmapped_area_topdown
     0.02%  handin_1  [kernel.kallsyms]    [k] __vm_enough_memory
     0.02%  handin_1  [kernel.kallsyms]    [k] vm_stat_account
     0.02%  handin_1  [kernel.kallsyms]    [k] apic_timer_interrupt
     0.02%  handin_1  [kernel.kallsyms]    [k] native_iret
     0.02%  handin_1  [kvm]                [k] kvm_is_in_guest
     0.02%  handin_1  [kernel.kallsyms]    [k] put_prev_task_fair
     0.02%  handin_1  [kernel.kallsyms]    [k] update_min_vruntime
     0.02%  handin_1  [kernel.kallsyms]    [k] run_local_timers
     0.02%  handin_1  [kernel.kallsyms]    [k] hrtimer_interrupt
     0.02%  handin_1  [kernel.kallsyms]    [k] timerqueue_add
     0.02%  handin_1  [kernel.kallsyms]    [k] vma_compute_subtree_gap
     0.02%  handin_1  [kernel.kallsyms]    [k] try_to_unmap
     0.02%  handin_1  [kernel.kallsyms]    [k] cap_vm_enough_memory
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_swevent_event
     0.01%  handin_1  libc-2.27.so         [.] mmap
     0.01%  handin_1  [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_exclude_event
     0.01%  handin_1  [kernel.kallsyms]    [k] try_charge
     0.01%  handin_1  [kernel.kallsyms]    [k] page_not_mapped
     0.01%  handin_1  [kernel.kallsyms]    [k] native_write_msr
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_output_begin_forward
     0.01%  handin_1  [kernel.kallsyms]    [k] pfn_pte
     0.01%  handin_1  [kernel.kallsyms]    [k] ret_from_intr
     0.01%  handin_1  [kernel.kallsyms]    [k] do_mmap
     0.01%  handin_1  [kernel.kallsyms]    [k] tick_program_event
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.01%  handin_1  [kernel.kallsyms]    [k] policy_node
     0.01%  handin_1  [kernel.kallsyms]    [k] call_rwsem_down_read_failed
     0.01%  handin_1  [kernel.kallsyms]    [k] pmd_pfn
     0.01%  handin_1  [kernel.kallsyms]    [k] irq_work_tick
     0.01%  handin_1  [kernel.kallsyms]    [k] update_cfs_group
     0.01%  handin_1  [bnx2]               [k] bnx2_poll
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_event_pid_type
     0.01%  handin_1  [kernel.kallsyms]    [k] __update_idle_core
     0.01%  handin_1  handin_1             [.] operator delete@plt
     0.01%  handin_1  [kernel.kallsyms]    [k] __perf_event_account_interrupt
     0.01%  handin_1  [kernel.kallsyms]    [k] wake_q_add
     0.01%  handin_1  [kernel.kallsyms]    [k] dequeue_entity
     0.01%  handin_1  [kernel.kallsyms]    [k] hrtimer_active
     0.01%  handin_1  [kernel.kallsyms]    [k] wake_up_q
     0.01%  handin_1  [kernel.kallsyms]    [k] tick_sched_do_timer
     0.01%  handin_1  [kernel.kallsyms]    [k] kmem_cache_alloc_node
     0.00%  handin_1  libm-2.27.so         [.] __exp2_finite
