# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 2K of event 'context-switches'
# Event count (approx.): 6690
#
# Overhead  Command   Shared Object      Symbol           
# ........  ........  .................  .................
#
     0.13%  handin_1  [kernel.kallsyms]    [k] smp_call_function_interrupt
     0.12%  handin_1  [kernel.kallsyms]    [k] page_add_new_anon_rmap
     0.12%  handin_1  [kernel.kallsyms]    [k] kmalloc_slab
     0.12%  handin_1  [kernel.kallsyms]    [k] update_load_avg
     0.12%  handin_1  [kernel.kallsyms]    [k] page_counter_cancel
     0.12%  handin_1  [kernel.kallsyms]    [k] native_send_call_func_ipi
     0.12%  handin_1  [kernel.kallsyms]    [k] _find_next_bit
     0.11%  handin_1  libc-2.27.so         [.] _int_malloc
     0.11%  handin_1  [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.11%  handin_1  [kernel.kallsyms]    [k] migrate_page_move_mapping
     0.11%  handin_1  [kernel.kallsyms]    [k] PageHuge
     0.10%  handin_1  [kernel.kallsyms]    [k] putback_lru_page
     0.10%  handin_1  [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.10%  handin_1  [kernel.kallsyms]    [k] get_mem_cgroup_from_mm
     0.10%  handin_1  [kernel.kallsyms]    [k] numamigrate_update_ratelimit
     0.10%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_from_task
     0.10%  handin_1  [kernel.kallsyms]    [k] page_get_anon_vma
     0.09%  handin_1  [kernel.kallsyms]    [k] lru_cache_add_active_or_unevictable
     0.09%  handin_1  libc-2.27.so         [.] cfree@GLIBC_2.2.5
     0.09%  handin_1  [kernel.kallsyms]    [k] perf_log_itrace_start
     0.09%  handin_1  [kernel.kallsyms]    [k] __update_load_avg_se.isra.38
     0.09%  handin_1  [kernel.kallsyms]    [k] page_mapping
     0.09%  handin_1  [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.09%  handin_1  [kernel.kallsyms]    [k] invalid_migration_vma
     0.09%  handin_1  [kernel.kallsyms]    [k] rwsem_spin_on_owner
     0.09%  handin_1  libc-2.27.so         [.] __libc_malloc
     0.09%  handin_1  [kernel.kallsyms]    [k] __kmalloc_node
     0.09%  handin_1  [kernel.kallsyms]    [k] migrate_page_copy
     0.08%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_migrate
     0.08%  handin_1  [kernel.kallsyms]    [k] irq_exit
     0.08%  handin_1  [kernel.kallsyms]    [k] cpumask_next_and
     0.08%  handin_1  [kernel.kallsyms]    [k] should_numa_migrate_memory
     0.07%  handin_1  [kernel.kallsyms]    [k] __dec_node_state
     0.07%  handin_1  [kernel.kallsyms]    [k] _cond_resched
     0.07%  handin_1  [kernel.kallsyms]    [k] _vm_normal_page
     0.07%  handin_1  [kernel.kallsyms]    [k] flush_tlb_func_common.constprop.10
     0.07%  handin_1  [kernel.kallsyms]    [k] native_iret
     0.07%  handin_1  [kernel.kallsyms]    [k] get_task_policy.part.32
     0.07%  handin_1  [kernel.kallsyms]    [k] do_page_fault
     0.06%  handin_1  [kernel.kallsyms]    [k] llist_reverse_order
     0.06%  handin_1  [kernel.kallsyms]    [k] native_sched_clock
     0.06%  handin_1  [kernel.kallsyms]    [k] flush_tlb_mm_range
     0.06%  handin_1  [kernel.kallsyms]    [k] idle_cpu
     0.06%  handin_1  [kernel.kallsyms]    [k] __mod_node_page_state
     0.06%  handin_1  [kernel.kallsyms]    [k] move_to_new_page
     0.06%  handin_1  [kernel.kallsyms]    [k] down_read
     0.06%  handin_1  [kernel.kallsyms]    [k] unlock_page
     0.06%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_page_lruvec
     0.06%  handin_1  [kernel.kallsyms]    [k] page_counter_charge
     0.06%  handin_1  [kernel.kallsyms]    [k] rcu_irq_exit
     0.06%  handin_1  [kernel.kallsyms]    [k] update_curr
     0.06%  handin_1  [kernel.kallsyms]    [k] select_task_rq_fair
     0.06%  handin_1  [kernel.kallsyms]    [k] retint_kernel
     0.06%  handin_1  [kernel.kallsyms]    [k] mod_node_page_state
     0.06%  handin_1  [kernel.kallsyms]    [k] migrate_page
     0.06%  handin_1  [kernel.kallsyms]    [k] amd_pmu_addr_offset
     0.05%  handin_1  [kernel.kallsyms]    [k] ___perf_sw_event
     0.05%  handin_1  [kernel.kallsyms]    [k] dequeue_entity
     0.05%  handin_1  [kernel.kallsyms]    [k] __inc_numa_state
     0.05%  handin_1  [kernel.kallsyms]    [k] rcu_irq_enter
     0.05%  handin_1  [kernel.kallsyms]    [k] __dec_node_page_state
     0.05%  handin_1  [kernel.kallsyms]    [k] alloc_pages_vma
     0.05%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_try_charge
     0.05%  handin_1  [kernel.kallsyms]    [k] irq_enter
     0.05%  handin_1  [kernel.kallsyms]    [k] __page_cache_release
     0.05%  handin_1  [kernel.kallsyms]    [k] try_charge
     0.05%  handin_1  [kernel.kallsyms]    [k] pmd_page_vaddr
     0.05%  handin_1  [kernel.kallsyms]    [k] alloc_misplaced_dst_page
     0.05%  handin_1  [kernel.kallsyms]    [k] mpol_misplaced
     0.04%  handin_1  [kernel.kallsyms]    [k] cpuacct_charge
     0.04%  handin_1  [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.04%  handin_1  [kernel.kallsyms]    [k] memcg_check_events
     0.04%  handin_1  [kernel.kallsyms]    [k] error_exit
     0.04%  handin_1  [kernel.kallsyms]    [k] change_protection_range
     0.04%  handin_1  [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.04%  handin_1  [kernel.kallsyms]    [k] smp_call_function_single
     0.04%  handin_1  [kernel.kallsyms]    [k] find_next_bit
     0.04%  handin_1  [kernel.kallsyms]    [k] __rwsem_mark_wake
     0.04%  handin_1  [kernel.kallsyms]    [k] __ptep_modify_prot_start
     0.04%  handin_1  [kernel.kallsyms]    [k] memcpy
     0.04%  handin_1  [kernel.kallsyms]    [k] set_page_dirty
     0.04%  handin_1  [kernel.kallsyms]    [k] memset
     0.04%  handin_1  [kernel.kallsyms]    [k] account_entity_dequeue
     0.04%  handin_1  [kernel.kallsyms]    [k] perf_event_update_time
     0.03%  handin_1  [kernel.kallsyms]    [k] policy_nodemask
     0.03%  handin_1  [kernel.kallsyms]    [k] irq_work_run
     0.03%  handin_1  [kernel.kallsyms]    [k] native_read_msr
     0.03%  handin_1  [kernel.kallsyms]    [k] event_sched_in.isra.104.part.105
     0.03%  handin_1  [kernel.kallsyms]    [k] page_mapped
     0.03%  handin_1  [kernel.kallsyms]    [k] __schedule
     0.03%  handin_1  [kernel.kallsyms]    [k] finish_task_switch
     0.03%  handin_1  [kernel.kallsyms]    [k] try_to_unmap
     0.03%  handin_1  [kernel.kallsyms]    [k] reweight_entity
     0.03%  handin_1  [kernel.kallsyms]    [k] decay_load
     0.03%  handin_1  [kernel.kallsyms]    [k] native_flush_tlb_others
     0.03%  handin_1  [kernel.kallsyms]    [k] sync_regs
     0.03%  handin_1  [kernel.kallsyms]    [k] rmap_walk
     0.03%  handin_1  [kernel.kallsyms]    [k] pmd_pfn
     0.03%  handin_1  [kernel.kallsyms]    [k] generic_smp_call_function_single_interrupt
     0.03%  handin_1  [kernel.kallsyms]    [k] pmd_devmap_trans_unstable
     0.03%  handin_1  [kernel.kallsyms]    [k] wake_up_q
     0.03%  handin_1  [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.03%  handin_1  [kernel.kallsyms]    [k] free_unref_page
     0.03%  handin_1  [kernel.kallsyms]    [k] account_entity_enqueue
     0.03%  handin_1  [kernel.kallsyms]    [k] ret_from_intr
     0.03%  handin_1  [kernel.kallsyms]    [k] perf_pmu_nop_txn
     0.03%  handin_1  [kernel.kallsyms]    [k] perf_event_task_tick
     0.03%  handin_1  [kernel.kallsyms]    [k] native_write_msr
     0.03%  handin_1  [kernel.kallsyms]    [k] schedule
     0.02%  handin_1  [kernel.kallsyms]    [k] ext4_inode_csum.isra.56
     0.02%  handin_1  [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.02%  handin_1  [kernel.kallsyms]    [k] rcu_all_qs
     0.02%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_commit_charge
     0.02%  handin_1  [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_event_alloc.part.88
     0.02%  handin_1  [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.02%  handin_1  libstdc++.so.6.0.25  [.] operator new
     0.02%  handin_1  [kernel.kallsyms]    [k] find_vma
     0.02%  handin_1  [kernel.kallsyms]    [k] mutex_lock
     0.02%  handin_1  [kernel.kallsyms]    [k] native_flush_tlb
     0.02%  handin_1  [kernel.kallsyms]    [k] __bitmap_weight
     0.02%  handin_1  [kernel.kallsyms]    [k] page_anon_vma
     0.02%  handin_1  [kernel.kallsyms]    [k] put_page
     0.02%  handin_1  [kernel.kallsyms]    [k] __rb_insert_augmented
     0.02%  handin_1  [kernel.kallsyms]    [k] __softirqentry_text_start
     0.02%  handin_1  [kernel.kallsyms]    [k] inherit_event.isra.98
     0.02%  handin_1  [kernel.kallsyms]    [k] rwsem_down_read_failed
     0.02%  handin_1  [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.02%  handin_1  [kernel.kallsyms]    [k] __calc_delta
     0.02%  handin_1  [kernel.kallsyms]    [k] do_mprotect_pkey
     0.02%  handin_1  [kernel.kallsyms]    [k] get_vma_policy.part.36
     0.02%  handin_1  [kernel.kallsyms]    [k] __vma_adjust
     0.02%  handin_1  [kernel.kallsyms]    [k] pfn_pte
     0.02%  handin_1  [kernel.kallsyms]    [k] migrate_misplaced_page
     0.02%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_uncharge
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_output_begin_forward
     0.02%  handin_1  handin_1             [.] std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >::_M_realloc_insert<std::pair<unsigned long, unsigned long> const* const&>
     0.02%  handin_1  [kernel.kallsyms]    [k] anon_vma_interval_tree_iter_next
     0.02%  handin_1  [kernel.kallsyms]    [k] read_tsc
     0.02%  handin_1  [kernel.kallsyms]    [k] rcu_check_callbacks
     0.02%  handin_1  [kernel.kallsyms]    [k] cpumask_any_but
     0.02%  handin_1  [kernel.kallsyms]    [k] dequeue_task_fair
     0.02%  handin_1  [kernel.kallsyms]    [k] __update_idle_core
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_event_mmap
     0.02%  handin_1  [kernel.kallsyms]    [k] deactivate_task
     0.02%  handin_1  [kernel.kallsyms]    [k] __perf_event_task_sched_out
     0.02%  handin_1  [kernel.kallsyms]    [k] perf_swevent_add
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_iterate_sb
     0.01%  handin_1  [kernel.kallsyms]    [k] down_write_killable
     0.01%  handin_1  [kernel.kallsyms]    [k] anon_vma_interval_tree_insert
     0.01%  handin_1  [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.01%  handin_1  [kernel.kallsyms]    [k] cap_capable
     0.01%  handin_1  [kernel.kallsyms]    [k] ttwu_do_activate
     0.01%  handin_1  [kernel.kallsyms]    [k] _raw_spin_trylock
     0.01%  handin_1  [kernel.kallsyms]    [k] task_tick_fair
     0.01%  handin_1  libpthread-2.27.so   [.] __pthread_mutex_lock
     0.01%  handin_1  [kernel.kallsyms]    [k] page_add_anon_rmap
     0.01%  handin_1  libc-2.27.so         [.] arena_thread_freeres
     0.01%  handin_1  [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.01%  handin_1  libpthread-2.27.so   [.] pthread_mutex_unlock
     0.01%  handin_1  [kernel.kallsyms]    [k] __zone_watermark_ok
     0.01%  handin_1  [kvm]                [k] kvm_is_in_guest
     0.01%  handin_1  [kernel.kallsyms]    [k] arch_vma_name
     0.01%  handin_1  [kernel.kallsyms]    [k] __task_pid_nr_ns
     0.01%  handin_1  [kernel.kallsyms]    [k] ktime_get
     0.01%  handin_1  [kernel.kallsyms]    [k] call_rwsem_down_read_failed
     0.01%  handin_1  [kernel.kallsyms]    [k] trigger_load_balance
     0.01%  handin_1  [kernel.kallsyms]    [k] run_rebalance_domains
     0.01%  handin_1  [kernel.kallsyms]    [k] entry_SYSCALL_64
     0.01%  handin_1  [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.01%  handin_1  [kernel.kallsyms]    [k] security_mmap_file
     0.01%  handin_1  [kernel.kallsyms]    [k] account_process_tick
     0.01%  handin_1  [kernel.kallsyms]    [k] wake_q_add
     0.01%  handin_1  [kernel.kallsyms]    [k] arp_process
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_pmu_nop_int
     0.01%  handin_1  [kernel.kallsyms]    [k] default_send_IPI_single_phys
     0.01%  handin_1  [kernel.kallsyms]    [k] cpumask_next
     0.01%  handin_1  [kernel.kallsyms]    [k] run_timer_softirq
     0.01%  handin_1  [kernel.kallsyms]    [k] put_prev_entity
     0.01%  handin_1  [kernel.kallsyms]    [k] sched_avg_update
     0.01%  handin_1  [kernel.kallsyms]    [k] khugepaged_enter_vma_merge
     0.01%  handin_1  [kernel.kallsyms]    [k] up_write
     0.01%  handin_1  [kernel.kallsyms]    [k] task_tick_numa
     0.01%  handin_1  [kernel.kallsyms]    [k] rcu_note_context_switch
     0.01%  handin_1  [kernel.kallsyms]    [k] remove_migration_ptes
     0.01%  handin_1  [kernel.kallsyms]    [k] profile_tick
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_event_pid_type
     0.01%  handin_1  [kernel.kallsyms]    [k] hrtick_update
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_swevent_overflow
     0.01%  handin_1  [kernel.kallsyms]    [k] ctx_sched_out
     0.01%  handin_1  [kernel.kallsyms]    [k] cpu_load_update
     0.01%  handin_1  [kernel.kallsyms]    [k] zone_watermark_ok
     0.01%  handin_1  [kernel.kallsyms]    [k] sched_clock
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_event_mmap_output
     0.01%  handin_1  [kernel.kallsyms]    [k] __page_set_anon_rmap
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_swevent_event
     0.01%  handin_1  [kernel.kallsyms]    [k] cpu_needs_another_gp
     0.01%  handin_1  [kernel.kallsyms]    [k] mprotect_fixup
     0.01%  handin_1  [kernel.kallsyms]    [k] sched_clock_cpu
     0.01%  handin_1  ld-2.27.so           [.] strcmp
     0.01%  handin_1  [kernel.kallsyms]    [k] __get_vma_policy
     0.01%  handin_1  [kernel.kallsyms]    [k] update_cfs_group
     0.01%  handin_1  [kernel.kallsyms]    [k] x86_pmu_enable
     0.01%  handin_1  [kernel.kallsyms]    [k] vma_compute_subtree_gap
     0.01%  handin_1  [kernel.kallsyms]    [k] timerqueue_add
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_output_sample
     0.01%  handin_1  [kernel.kallsyms]    [k] alloc_cpumask_var
     0.01%  handin_1  [kernel.kallsyms]    [k] perf_event_set_state.part.37
     0.01%  handin_1  [kernel.kallsyms]    [k] group_sched_in
     0.01%  handin_1  [kernel.kallsyms]    [k] get_partial_node.isra.74
     0.01%  handin_1  [kernel.kallsyms]    [k] amd_put_event_constraints
     0.01%  handin_1  [kernel.kallsyms]    [k] mutex_unlock
     0.01%  handin_1  [kernel.kallsyms]    [k] new_slab
     0.01%  handin_1  [kernel.kallsyms]    [k] x86_reserve_hardware
     0.01%  handin_1  [kernel.kallsyms]    [k] ___slab_alloc
     0.01%  handin_1  [kernel.kallsyms]    [k] page_not_mapped
     0.01%  handin_1  [kernel.kallsyms]    [k] x86_pmu_event_init
     0.00%  handin_1  libpthread-2.27.so   [.] pthread_create@@GLIBC_2.2.5
     0.00%  handin_1  [kernel.kallsyms]    [k] free_pgd_range
     0.00%  handin_1  [kernel.kallsyms]    [k] x86_pmu_enable_all


# Samples: 10K of event 'cache-references'
# Event count (approx.): 51230027
#
# Overhead  Command   Shared Object        Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ........  ...................  ........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
    10.77%  handin_1  handin_1             [.] std::__detail::_Map_base<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >*, std::pair<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >* const, std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*>, std::allocator<std::pair<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >* const, std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >, std::__detail::_Select1st, std::equal_to<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >*>, std::hash<std::vector<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*, std::allocator<std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >*> >*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[]
     9.97%  handin_1  handin_1             [.] ParallelBuffer::buf_worker
     8.46%  handin_1  libc-2.27.so         [.] __memmove_ssse3
     6.88%  handin_1  [kernel.kallsyms]    [k] copy_page
     5.30%  handin_1  [kernel.kallsyms]    [k] clear_page_rep
     3.67%  handin_1  [kernel.kallsyms]    [k] ctx_sched_in
     2.08%  handin_1  [kernel.kallsyms]    [k] get_page_from_freelist
     2.03%  handin_1  [kernel.kallsyms]    [k] perf_iterate_ctx
     1.80%  handin_1  [kernel.kallsyms]    [k] smp_call_function_many
     1.60%  handin_1  [kernel.kallsyms]    [k] page_fault
     1.52%  handin_1  [kernel.kallsyms]    [k] flush_smp_call_function_queue
     1.48%  handin_1  [kernel.kallsyms]    [k] call_function_interrupt
     1.33%  handin_1  [kernel.kallsyms]    [k] flush_tlb_func_remote
     1.13%  handin_1  [kernel.kallsyms]    [k] handle_mm_fault
     1.09%  handin_1  [kernel.kallsyms]    [k] __handle_mm_fault
     1.00%  handin_1  [kernel.kallsyms]    [k] up_read
     0.92%  handin_1  [kernel.kallsyms]    [k] task_numa_fault
     0.92%  handin_1  [kernel.kallsyms]    [k] __do_page_fault
     0.81%  handin_1  [kernel.kallsyms]    [k] down_read_trylock
     0.77%  handin_1  [kernel.kallsyms]    [k] _raw_spin_lock
     0.74%  handin_1  [kernel.kallsyms]    [k] free_pcppages_bulk
     0.71%  handin_1  [kernel.kallsyms]    [k] __alloc_pages_nodemask
     0.65%  handin_1  [kernel.kallsyms]    [k] release_pages
     0.64%  handin_1  [kernel.kallsyms]    [k] vmacache_find
     0.61%  handin_1  [kernel.kallsyms]    [k] rmap_walk_anon
     0.60%  handin_1  [kernel.kallsyms]    [k] free_unref_page_prepare.part.64
     0.59%  handin_1  [kernel.kallsyms]    [k] do_numa_page
     0.59%  handin_1  [kernel.kallsyms]    [k] try_to_unmap_one
     0.55%  handin_1  [kernel.kallsyms]    [k] free_pages_and_swap_cache
     0.53%  handin_1  [kernel.kallsyms]    [k] migrate_pages
     0.52%  handin_1  libc-2.27.so         [.] __libc_malloc
     0.49%  handin_1  [kernel.kallsyms]    [k] get_mem_cgroup_from_mm
     0.48%  handin_1  [kernel.kallsyms]    [k] __kmalloc_node
     0.48%  handin_1  libc-2.27.so         [.] cfree@GLIBC_2.2.5
     0.47%  handin_1  [kernel.kallsyms]    [k] page_vma_mapped_walk
     0.47%  handin_1  [kernel.kallsyms]    [k] unmap_page_range
     0.45%  handin_1  [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.43%  handin_1  [kernel.kallsyms]    [k] select_task_rq_fair
     0.42%  handin_1  [kernel.kallsyms]    [k] do_anonymous_page
     0.41%  handin_1  libc-2.27.so         [.] _int_malloc
     0.40%  handin_1  [kernel.kallsyms]    [k] free_unref_page_commit
     0.40%  handin_1  [kernel.kallsyms]    [k] isolate_lru_page
     0.40%  handin_1  [kernel.kallsyms]    [k] numamigrate_isolate_page
     0.39%  handin_1  [kernel.kallsyms]    [k] error_entry
     0.39%  handin_1  [kernel.kallsyms]    [k] __lru_cache_add
     0.38%  handin_1  [kernel.kallsyms]    [k] page_counter_charge
     0.38%  handin_1  [kernel.kallsyms]    [k] smp_call_function_interrupt
     0.37%  handin_1  [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.37%  handin_1  [kernel.kallsyms]    [k] update_curr
     0.36%  handin_1  [kernel.kallsyms]    [k] __default_send_IPI_dest_field
     0.33%  handin_1  [kernel.kallsyms]    [k] page_get_anon_vma
     0.33%  handin_1  [kernel.kallsyms]    [k] perf_event_task_tick
     0.33%  handin_1  [kernel.kallsyms]    [k] native_apic_mem_write
     0.33%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_charge_statistics
     0.31%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_update_lru_size
     0.30%  handin_1  [kernel.kallsyms]    [k] uncharge_batch
     0.30%  handin_1  [kernel.kallsyms]    [k] flush_tlb_mm_range
     0.29%  handin_1  [kernel.kallsyms]    [k] __mod_node_page_state
     0.29%  handin_1  [kernel.kallsyms]    [k] uncharge_page
     0.29%  handin_1  [kernel.kallsyms]    [k] free_unref_page_list
     0.28%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_migrate
     0.26%  handin_1  [kernel.kallsyms]    [k] idle_cpu
     0.25%  handin_1  [kernel.kallsyms]    [k] __schedule
     0.25%  handin_1  [kernel.kallsyms]    [k] migrate_page_states
     0.25%  handin_1  [kernel.kallsyms]    [k] llist_add_batch
     0.24%  handin_1  [kernel.kallsyms]    [k] numamigrate_update_ratelimit
     0.24%  handin_1  [kernel.kallsyms]    [k] irq_enter
     0.23%  handin_1  [kernel.kallsyms]    [k] lru_cache_add_active_or_unevictable
     0.23%  handin_1  [kernel.kallsyms]    [k] cpuacct_charge
     0.23%  handin_1  [kernel.kallsyms]    [k] update_load_avg
     0.22%  handin_1  [kernel.kallsyms]    [k] free_pcp_prepare
     0.21%  handin_1  [kernel.kallsyms]    [k] move_to_new_page
     0.21%  handin_1  handin_1             [.] std::vector<std::pair<unsigned long, unsigned long> const*, std::allocator<std::pair<unsigned long, unsigned long> const*> >::_M_realloc_insert<std::pair<unsigned long, unsigned long> const* const&>
     0.21%  handin_1  [kernel.kallsyms]    [k] memset
     0.21%  handin_1  [kernel.kallsyms]    [k] kmalloc_slab
     0.21%  handin_1  [kernel.kallsyms]    [k] set_page_dirty
     0.21%  handin_1  [kernel.kallsyms]    [k] page_counter_cancel
     0.20%  handin_1  [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.20%  handin_1  [kernel.kallsyms]    [k] pick_next_task_fair
     0.20%  handin_1  [kernel.kallsyms]    [k] switch_to_thread_stack
     0.20%  handin_1  [kernel.kallsyms]    [k] do_page_add_anon_rmap
     0.19%  handin_1  [kernel.kallsyms]    [k] ptep_clear_flush
     0.19%  handin_1  [kernel.kallsyms]    [k] page_remove_rmap
     0.19%  handin_1  [kernel.kallsyms]    [k] remove_migration_pte
     0.19%  handin_1  [kernel.kallsyms]    [k] generic_smp_call_function_single_interrupt
     0.19%  handin_1  [kernel.kallsyms]    [k] rcu_irq_enter
     0.19%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_page_lruvec
     0.18%  handin_1  [kernel.kallsyms]    [k] migrate_page_copy
     0.17%  handin_1  [kernel.kallsyms]    [k] __indirect_thunk_start
     0.17%  handin_1  [kernel.kallsyms]    [k] PageHuge
     0.17%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_from_task
     0.17%  handin_1  [kernel.kallsyms]    [k] kfree
     0.17%  handin_1  [kernel.kallsyms]    [k] alloc_pages_vma
     0.16%  handin_1  [kernel.kallsyms]    [k] __update_idle_core
     0.16%  handin_1  [kernel.kallsyms]    [k] __mod_zone_page_state
     0.16%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_uncharge_list
     0.16%  handin_1  [kernel.kallsyms]    [k] irq_exit
     0.16%  handin_1  [kernel.kallsyms]    [k] rwsem_down_read_failed
     0.16%  handin_1  [kernel.kallsyms]    [k] __ptep_modify_prot_start
     0.16%  handin_1  [kernel.kallsyms]    [k] putback_lru_page
     0.16%  handin_1  [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.15%  handin_1  [kernel.kallsyms]    [k] __bitmap_and
     0.15%  handin_1  [kernel.kallsyms]    [k] irq_work_run_list
     0.15%  handin_1  [kernel.kallsyms]    [k] sync_regs
     0.15%  handin_1  [kernel.kallsyms]    [k] page_mapping
     0.15%  handin_1  libc-2.27.so         [.] sysmalloc
     0.15%  handin_1  [kernel.kallsyms]    [k] __perf_event_task_sched_out
     0.15%  handin_1  [kernel.kallsyms]    [k] get_task_policy.part.32
     0.14%  handin_1  [kernel.kallsyms]    [k] finish_task_switch
     0.14%  handin_1  [kernel.kallsyms]    [k] try_to_wake_up
     0.14%  handin_1  [kernel.kallsyms]    [k] anon_vma_interval_tree_iter_first
     0.14%  handin_1  [kernel.kallsyms]    [k] native_send_call_func_ipi
     0.14%  handin_1  [kernel.kallsyms]    [k] native_sched_clock
     0.13%  handin_1  [kernel.kallsyms]    [k] __vma_adjust
     0.12%  handin_1  [kernel.kallsyms]    [k] mod_node_page_state
     0.12%  handin_1  [kernel.kallsyms]    [k] down_read
     0.12%  handin_1  [kernel.kallsyms]    [k] dequeue_entity
     0.12%  handin_1  [kernel.kallsyms]    [k] dequeue_task_fair
     0.12%  handin_1  [kernel.kallsyms]    [k] __dec_node_state
     0.12%  handin_1  [kernel.kallsyms]    [k] update_cfs_group
     0.11%  handin_1  [kernel.kallsyms]    [k] perf_swevent_add
     0.11%  handin_1  [kernel.kallsyms]    [k] ___perf_sw_event
     0.11%  handin_1  [kernel.kallsyms]    [k] migrate_page_move_mapping
     0.11%  handin_1  [kernel.kallsyms]    [k] __update_load_avg_se.isra.38
     0.11%  handin_1  [kernel.kallsyms]    [k] change_protection_range
     0.11%  handin_1  [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.10%  handin_1  [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.10%  handin_1  libstdc++.so.6.0.25  [.] operator new
     0.10%  handin_1  [kernel.kallsyms]    [k] account_entity_dequeue
     0.10%  handin_1  [kernel.kallsyms]    [k] mem_cgroup_try_charge
     0.09%  handin_1  [kernel.kallsyms]    [k] perf_log_itrace_start
     0.09%  handin_1  [kernel.kallsyms]    [k] rcu_check_callbacks
     0.09%  handin_1  [kernel.kallsyms]    [k] unlock_page
     0.09%  handin_1  [kernel.kallsyms]    [k] mpol_misplaced
